asset_id,key,concept,major_family,live_vs_raw_harvest,source_bank,source_role,path,final_disposition,final_reason_codes,reason_codes,notes,final_review_follow_up,reviewed_from,repair_evidence_sheet,source_provenance
live:vocab:har-gow,har-gow,har gow,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/har-gow.png,REVIEW,[],[],Dim sum dumpling floating at top with stray noise speck at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-092.jpg,,"{""asset_id"": ""live:vocab:har-gow"", ""key"": ""har-gow"", ""concept"": ""har gow"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/har-gow.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""har gow"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-092.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""11cce8bc7c6bd24816db4eddec36ac062a56d22a2ab5dd75f6302e9d937344f3"", ""bytes"": 22478, ""notes"": ""Dim sum dumpling floating at top with stray noise speck at bottom."", ""reason_codes"": []}"
live:vocab:hockey,hockey,hockey,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/hockey.png,REVIEW,[],[],"Tile divided into quadrants with floating disconnected rock, no hockey stick or puck.",,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-096.jpg,,"{""asset_id"": ""live:vocab:hockey"", ""key"": ""hockey"", ""concept"": ""hockey"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/hockey.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""hockey"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-096.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""e5a099e66cde887cc3918ee6e7e42cf0d1e4ca2bdd240eb26e1df3f92a26c243"", ""bytes"": 18081, ""notes"": ""Tile divided into quadrants with floating disconnected rock, no hockey stick or puck."", ""reason_codes"": []}"
live:vocab:ice-pack-aid,ice-pack-aid,ice pack aid,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/ice-pack-aid.png,REVIEW,[],[],Ice pack at top with severed floating hands at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-100.jpg,,"{""asset_id"": ""live:vocab:ice-pack-aid"", ""key"": ""ice-pack-aid"", ""concept"": ""ice pack aid"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/ice-pack-aid.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""ice pack aid"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-100.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""b661c7d299e6dafbc2aa8f0d6b67ffa8dddbe5cb70ac5abc9357b9e0f78a4b07"", ""bytes"": 27707, ""notes"": ""Ice pack at top with severed floating hands at bottom."", ""reason_codes"": []}"
live:vocab:incisor,incisor,incisor,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/incisor.png,REVIEW,[],[],Pale blue curved floating strand; unreadable abstraction.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-101.jpg,,"{""asset_id"": ""live:vocab:incisor"", ""key"": ""incisor"", ""concept"": ""incisor"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/incisor.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""incisor"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-101.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""7c455445ea559065e502dce425829ce25b73e273a3bac51e5a69dd4ec44230d1"", ""bytes"": 11237, ""notes"": ""Pale blue curved floating strand; unreadable abstraction."", ""reason_codes"": []}"
live:vocab:indefinite-article,indefinite-article,indefinite article,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/indefinite-article.png,REVIEW,[],[],Blank sheet with folded floating corner artifacts; unreadable.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-102.jpg,,"{""asset_id"": ""live:vocab:indefinite-article"", ""key"": ""indefinite-article"", ""concept"": ""indefinite article"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/indefinite-article.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""indefinite article"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-102.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""45625cf7bbe0efa03f4ad4e21f313711d379fe44377e2b972c8ae88a640c8688"", ""bytes"": 13094, ""notes"": ""Blank sheet with folded floating corner artifacts; unreadable."", ""reason_codes"": []}"
live:vocab:kayak-paddle,kayak-paddle,kayak paddle,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/kayak-paddle.png,REVIEW,[],[],"Floating smudge/noise mark at top, paddle below.",,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-107.jpg,,"{""asset_id"": ""live:vocab:kayak-paddle"", ""key"": ""kayak-paddle"", ""concept"": ""kayak paddle"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/kayak-paddle.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""kayak paddle"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-107.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""326e6e5e303a61325cadafe933bc394798b0cbbaaa9a7b18161a888e90cbe18d"", ""bytes"": 19423, ""notes"": ""Floating smudge/noise mark at top, paddle below."", ""reason_codes"": []}"
live:vocab:kebab,kebab,kebab,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/kebab.png,REVIEW,[],[],"Tile divided into split vertical panels with line; muffin on right, stray piece on left.",,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-107.jpg,,"{""asset_id"": ""live:vocab:kebab"", ""key"": ""kebab"", ""concept"": ""kebab"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/kebab.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""kebab"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-107.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""113f9ad1a032f7ce701025ae26baa7de479df36801ae9994bb324962e29e8b03"", ""bytes"": 16517, ""notes"": ""Tile divided into split vertical panels with line; muffin on right, stray piece on left."", ""reason_codes"": []}"
live:vocab:king,king,king,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/king.png,REVIEW,[],[],"Tile split into four messy quadrant panels with crown, clown, and empty boxes.",,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-108.jpg,,"{""asset_id"": ""live:vocab:king"", ""key"": ""king"", ""concept"": ""king"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/king.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""king"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-108.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""a5bfeb35a35312ceed8814df298889907ac1c715ea615b926c74e447c66eef1d"", ""bytes"": 39789, ""notes"": ""Tile split into four messy quadrant panels with crown, clown, and empty boxes."", ""reason_codes"": []}"
live:vocab:lips,lips,lips,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/lips.png,REVIEW,[],[],"Split quadrant grid with city skyline top-left, tennis court top-right, empty bottom.",,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-115.jpg,,"{""asset_id"": ""live:vocab:lips"", ""key"": ""lips"", ""concept"": ""lips"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/lips.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""lips"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-115.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""f50fed47a9d11c1b2ee10905b711c8e63d7873346faaaa276ce6d22dced65950"", ""bytes"": 28615, ""notes"": ""Split quadrant grid with city skyline top-left, tennis court top-right, empty bottom."", ""reason_codes"": []}"
live:vocab:melon,melon,melon,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/melon.png,REVIEW,[],[],Blank white canvas with crosshairs and tiny stray green speck in corner.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-122.jpg,,"{""asset_id"": ""live:vocab:melon"", ""key"": ""melon"", ""concept"": ""melon"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/melon.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""melon"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-122.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""14fb78799834fa553d39ae8e2ae5f2d12e5afa83b0a94cd3bff5779f1d35c872"", ""bytes"": 5141, ""notes"": ""Blank white canvas with crosshairs and tiny stray green speck in corner."", ""reason_codes"": []}"
live:vocab:molar,molar,molar,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/molar.png,REVIEW,[],[],Pale blue abstract curve floating; unreadable tooth icon.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-125.jpg,,"{""asset_id"": ""live:vocab:molar"", ""key"": ""molar"", ""concept"": ""molar"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/molar.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""molar"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-125.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""7e2d2536ee9aec6cab3d4ab2e88df52343cddfebdf67f5c5e433669f39ce5514"", ""bytes"": 19721, ""notes"": ""Pale blue abstract curve floating; unreadable tooth icon."", ""reason_codes"": []}"
live:vocab:mug,mug,mug,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/mug.png,REVIEW,[],[],Green ceramic mug with stray brown ring artifact floating below.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-128.jpg,,"{""asset_id"": ""live:vocab:mug"", ""key"": ""mug"", ""concept"": ""mug"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/mug.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""mug"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-128.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""02186837f75b77ac8067a88618ab306ed60d9decc645ba86a9c9db8a17fc76af"", ""bytes"": 57032, ""notes"": ""Green ceramic mug with stray brown ring artifact floating below."", ""reason_codes"": []}"
live:vocab:olive,olive,olive,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/olive.png,REVIEW,[],[],Blank grid with floating crescent artifact at top and empty lines.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-133.jpg,,"{""asset_id"": ""live:vocab:olive"", ""key"": ""olive"", ""concept"": ""olive"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/olive.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""olive"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-133.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""c700f7859c6f180074739d6361de7810bf6fce6385468b1b2ec9d8f66e1709dc"", ""bytes"": 8066, ""notes"": ""Blank grid with floating crescent artifact at top and empty lines."", ""reason_codes"": []}"
live:vocab:panther,panther,panther,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/panther.png,REVIEW,[],[],"Blank white canvas with intersecting crosshair lines, no panther.",,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-138.jpg,,"{""asset_id"": ""live:vocab:panther"", ""key"": ""panther"", ""concept"": ""panther"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/panther.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""panther"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-138.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""c816ed4065b51b8cdcefcd726c66dc628e31f1242240c05b045396601991d51d"", ""bytes"": 41134, ""notes"": ""Blank white canvas with intersecting crosshair lines, no panther."", ""reason_codes"": []}"
live:vocab:pathway,pathway,pathway,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/pathway.png,REVIEW,[],[],"Tile divided into four quadrants with cut watermelon top-left, olive top-right, empty bottom.",,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-140.jpg,,"{""asset_id"": ""live:vocab:pathway"", ""key"": ""pathway"", ""concept"": ""pathway"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/pathway.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""pathway"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-140.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""4875c96db76424c94c7722f60041a6a2c88d06142313ed05e5fbdcf4eda0837e"", ""bytes"": 24000, ""notes"": ""Tile divided into four quadrants with cut watermelon top-left, olive top-right, empty bottom."", ""reason_codes"": []}"
live:vocab:port,port,port,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/port.png,REVIEW,[],[],Grey floating rectangular metal frame artifact; unreadable.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-149.jpg,,"{""asset_id"": ""live:vocab:port"", ""key"": ""port"", ""concept"": ""port"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/port.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""port"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-149.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""a483dfb601616c161de4ccfb82b0471bfca5da8ac16344b12fc3a63c0dff34af"", ""bytes"": 17596, ""notes"": ""Grey floating rectangular metal frame artifact; unreadable."", ""reason_codes"": []}"
live:vocab:score,score,score,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/score.png,REVIEW,"[""too_small""]","[""too_small""]",Tiny scoreboard icon floating in large empty canvas.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-170.jpg,,"{""asset_id"": ""live:vocab:score"", ""key"": ""score"", ""concept"": ""score"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/score.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""score"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-170.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""db7e701a507ea17fa6a6baf8bcdbb72634d8b7be0bef330ae5d2a575efcb6c03"", ""bytes"": 44552, ""notes"": ""Tiny scoreboard icon floating in large empty canvas."", ""reason_codes"": [""too_small""]}"
